Date,Description,Category,Amount,Type,Notes,Merchant,Payment Method,Balance After Transaction,Currency,Transaction ID,Account Type,Transaction Type,Location,User ID,Transaction Rating,Time,Transaction Status
2025-07-11,Matrix Viral Experiences,Miscellaneous,827.12,Debit,Treat life power.,Netflix,Debit Card,7061.68,USD,TXN60981855,Savings,Recurring,Rileymouth,1021,3,11:05:45,Completed
2025-07-11,Engage Efficient Schemas,Healthcare,960.77,Credit,Cause every night.,Amazon,Mobile Payment,7690.99,USD,TXN41974771,Credit,One-Time,East Lori,1009,4,10:42:45,Completed
2025-07-11,Utilize Customized Web Services,Groceries,254.26,Credit,Study pressure camera administration small.,Lyft,Credit Card,3683.14,USD,TXN43450437,Checking,Online,South Christopherville,1086,3,13:13:01,Completed
2025-07-11,Aggregate Dot-Com Portals,Rent,599.27,Credit,Collection address something value.,Lyft,Credit Card,7747.99,USD,TXN54703718,Checking,Recurring,South Jasonton,1026,5,12:49:07,Completed
2025-07-11,Disintermediate Granular Supply-Chains,Rent,954.15,Credit,Drop always mouth walk.,Amazon,,5994.35,USD,TXN82407304,Checking,Online,Lake Mark,1000,1,14:06:06,Completed
2025-07-11,Cultivate End-To-End Architectures,Entertainment,720.72,Debit,,Uber,Credit Card,5850.97,USD,TXN76783653,Credit,Recurring,New Tannerville,1061,1,11:18:58,Completed
2025-07-11,Whiteboard Granular Users,Rent,239.94,Debit,Training five.,Target,Cash,7867.78,USD,TXN99662873,Credit,One-Time,Aimeebury,1043,2,02:16:46,Completed
2025-07-11,Disintermediate Strategic Communities,Transport,955.89,Debit,Defense goal make election.,Walmart,Bank Transfer,199.76,USD,TXN20856573,Credit,Online,Ramoshaven,1052,3,13:13:34,Pending
2025-07-11,Benchmark User-Centric Communities,Healthcare,411.18,Debit,Record interest girl fire increase.,Spotify,Cash,5399.9,USD,TXN82928682,Credit,Online,West Tammyfort,1002,5,00:30:58,Completed
2025-07-11,Exploit End-To-End Platforms,Utilities,888.92,Credit,Remember you.,Spotify,Credit Card,8744.2,USD,TXN71414034,Credit,Online,Lake Emily,1048,2,01:16:03,Completed
2025-07-11,Brand Clicks-And-Mortar Methodologies,Rent,803.87,Debit,Technology for financial.,,Credit Card,3196.84,USD,TXN47698031,Savings,One-Time,Lake Brittany,1050,5,17:20:57,Completed
2025-07-11,Strategize Leading-Edge Solutions,Utilities,819.53,Debit,Gas open.,Netflix,,8569.3,USD,TXN37826507,Checking,Online,Aimeebury,1093,3,03:38:03,Completed
2025-07-11,Harness Ubiquitous Platforms,Miscellaneous,310.88,Debit,Receive example necessary.,Spotify,Cash,9261.06,USD,TXN11777331,Savings,Online,East Sallybury,1074,5,06:24:25,Completed
2025-07-11,Matrix Intuitive Infrastructures,Transport,616.29,Debit,Protect field feel today level.,Lyft,Bank Transfer,7558.79,USD,TXN66025063,Checking,Recurring,West Tammyfort,1008,2,06:09:58,Refunded
2025-07-11,Whiteboard Enterprise Supply-Chains,Healthcare,979.48,Credit,Notice amount land would together.,Walmart,Debit Card,5555.21,USD,TXN88522290,Checking,One-Time,Meganbury,1079,2,05:54:13,Completed
2025-07-11,Aggregate Robust Content,Entertainment,153.48,Credit,Owner could window.,Amazon,Credit Card,3045.84,USD,TXN87792563,Savings,Recurring,North Megan,1010,4,20:20:09,Completed
2025-07-11,Productize Strategic Roi,Utilities,792.88,Credit,In certainly movement.,Amazon,Cash,7827.78,USD,TXN66071672,Credit,Online,Lake Josephbury,1027,4,22:38:33,Completed
2025-07-11,Re-Contextualize World-Class Vortals,Transport,767.62,Credit,Board service many trip with.,Lyft,Cash,9820.81,USD,TXN68351028,Credit,Online,,1100,2,01:47:33,Completed
2025-07-11,Enhance Synergistic Niches,Education,262.0,Credit,Like step instead hit interesting.,Spotify,Mobile Payment,6368.1,USD,TXN21547935,Checking,In-Store,New Ronaldville,1005,3,15:44:33,Completed
2025-07-11,Deploy Holistic Technologies,Education,324.55,Debit,Investment eye.,Uber,Cash,1515.87,USD,TXN88008269,Checking,One-Time,East Sallybury,1042,4,01:29:18,Pending
2025-07-11,Morph Vertical Bandwidth,Rent,84.73,Debit,Sound forget Republican phone.,Walmart,Credit Card,9715.96,USD,TXN45181119,Credit,One-Time,Hullport,1017,3,06:25:43,Completed
2025-07-11,Generate Wireless Web-Readiness,Education,79.36,Credit,Themselves sort hard.,Target,Mobile Payment,7332.09,USD,TXN23506925,Credit,Recurring,South Jasonton,1028,3,23:49:13,Refunded
2025-07-11,Syndicate Vertical Convergence,Groceries,335.47,Credit,Some young consider admit camera.,Target,Bank Transfer,7369.14,USD,TXN45046886,Savings,One-Time,Masseyshire,1014,1,23:38:44,Completed
2025-07-11,Expedite Back-End Paradigms,Rent,438.86,Credit,Defense money use help particularly.,Netflix,Debit Card,504.62,USD,TXN57263524,Savings,One-Time,Jasmineside,1044,5,20:01:45,Completed
2025-07-11,Extend Scalable Mindshare,Transport,900.95,Debit,Hand than.,Netflix,Debit Card,9541.58,USD,TXN26702434,Savings,Recurring,Lake Mark,1088,2,09:50:55,Completed
2025-07-11,Matrix Compelling Niches,Education,893.31,Debit,Knowledge deal at.,McDonalds,Credit Card,1440.9,USD,TXN52112513,Checking,Recurring,North Jenniferfurt,1040,5,00:30:05,Completed
2025-07-11,Optimize Next-Generation Info-Mediaries,Groceries,972.71,Debit,Over marriage.,Netflix,Mobile Payment,3865.09,USD,TXN64781336,Savings,One-Time,Gonzalezstad,1040,5,03:00:51,Completed
2025-07-11,Cultivate Dynamic Methodologies,Healthcare,908.29,Credit,Create own tell rock.,Walmart,Cash,9052.77,USD,TXN18485492,Credit,Recurring,Rileymouth,1068,2,04:38:52,Completed
2025-07-11,Mesh Real-Time Architectures,Dining Out,447.46,Credit,Too son interest dinner.,McDonalds,Credit Card,4713.31,USD,TXN75901007,Savings,In-Store,Gonzalezstad,1031,3,23:06:35,Completed
2025-07-11,Extend Enterprise Experiences,Education,870.78,Credit,Indeed suggest ball.,Uber,Bank Transfer,6753.97,USD,TXN42794871,Checking,In-Store,Gonzalezstad,1084,3,11:31:07,Pending
2025-07-11,Deliver Revolutionary Eyeballs,Groceries,901.48,Debit,Deal cut design.,Amazon,Mobile Payment,7900.94,USD,TXN44679449,Checking,Recurring,New Tristanmouth,1041,5,05:17:03,Completed
2025-07-11,Strategize Customized Info-Mediaries,Transport,994.62,Credit,Accept professional figure.,Uber,Debit Card,8280.85,USD,TXN28987278,Savings,In-Store,Port Gabriellafort,1073,1,19:51:24,Completed
2025-07-11,Strategize End-To-End Systems,Education,353.95,Credit,Hair into exactly.,Netflix,Debit Card,8466.69,USD,TXN24682271,Savings,Online,Lauramouth,1096,3,01:40:33,Completed
2025-07-11,Unleash End-To-End Bandwidth,Healthcare,628.48,Credit,Cover source somebody.,Spotify,,5099.69,USD,TXN77143345,Savings,Recurring,Rileymouth,1058,2,19:52:49,Pending
2025-07-11,Benchmark Transparent E-Services,Miscellaneous,387.84,Credit,Send rich free subject.,Target,Mobile Payment,6085.02,USD,TXN26893022,Savings,In-Store,Ramoshaven,1037,4,02:23:46,Completed
2025-07-11,Synthesize Out-Of-The-Box Solutions,Groceries,736.03,Credit,Away future page less.,Walmart,Mobile Payment,6574.85,USD,TXN57755149,Savings,In-Store,Ramoshaven,1060,4,02:37:46,Completed
2025-07-11,Revolutionize Killer Synergies,Rent,727.73,Credit,Smile public rock idea.,Amazon,Credit Card,777.59,USD,TXN57703948,Checking,One-Time,East Sallybury,1091,3,03:22:11,Completed
2025-07-11,Visualize Scalable Interfaces,Transport,58.39,Credit,Father expert bank if.,Netflix,Credit Card,6727.16,USD,TXN56161412,Credit,In-Store,Port Audreyside,1017,3,22:43:15,Completed
2025-07-11,Extend Efficient Architectures,Entertainment,750.7,Credit,Rather really.,Lyft,Mobile Payment,8406.5,USD,TXN77481011,Savings,In-Store,Seanfurt,1044,4,12:16:57,Completed
2025-07-11,Leverage Real-Time E-Tailers,Education,369.66,Credit,She ten.,Netflix,Cash,9735.63,USD,TXN86774146,Credit,One-Time,Seanfurt,1081,4,05:17:09,Completed
2025-07-11,Benchmark Front-End E-Tailers,Transport,909.33,Debit,,Lyft,Cash,4063.51,USD,TXN63213034,Credit,In-Store,South Christopherville,1083,1,04:01:33,Completed
2025-07-11,Synergize E-Business Vortals,Education,832.67,Credit,,Spotify,,1136.06,USD,TXN24499521,Savings,Recurring,New Andrewburgh,1100,5,15:47:09,Completed
2025-07-11,Scale Customized Experiences,Dining Out,57.33,Debit,Can trial charge soldier choose.,Amazon,Debit Card,1297.18,USD,TXN86144616,Savings,One-Time,Howardborough,1098,3,18:14:21,Pending
2025-07-11,Architect End-To-End Partnerships,Entertainment,683.09,Credit,Past way impact.,Walmart,Bank Transfer,6453.99,USD,TXN66618019,Checking,In-Store,Changchester,1048,3,00:32:46,Completed
2025-07-11,Exploit Cutting-Edge Eyeballs,Rent,486.21,Credit,Glass friend.,Spotify,Cash,6390.57,USD,TXN91732433,Checking,Recurring,Port Heidi,1009,1,01:38:05,Completed
2025-07-11,Integrate Customized E-Markets,Dining Out,720.61,Credit,Make public decision.,Uber,Cash,4734.7,USD,TXN50345417,Credit,Recurring,West Chloefort,1054,2,11:35:05,Completed
2025-07-11,Deliver Dynamic Roi,Transport,247.79,Credit,Send stage itself trouble art.,McDonalds,Debit Card,4698.38,USD,TXN10782207,Checking,Recurring,Barbaraport,1054,3,13:51:22,Pending
2025-07-11,Benchmark Extensible Platforms,Dining Out,115.65,Credit,Figure instead away may.,Spotify,Debit Card,7994.96,USD,TXN53151306,Checking,In-Store,Lake Brittany,1034,2,03:53:59,Completed
2025-07-11,Unleash One-To-One E-Commerce,Healthcare,48.25,Credit,Purpose cost star even.,Netflix,Bank Transfer,9504.1,USD,TXN85041503,Checking,Online,New Tristanmouth,1094,1,05:30:03,Completed
2025-07-11,Aggregate Frictionless Roi,Rent,419.01,Credit,Group partner less in describe.,Netflix,Bank Transfer,5227.14,USD,TXN21834159,Checking,In-Store,Ramoshaven,1029,4,09:05:34,
2025-07-11,Whiteboard Best-Of-Breed Functionalities,Rent,689.06,Debit,Democratic system above exist.,Walmart,Mobile Payment,8272.01,USD,TXN85220222,Checking,Online,New Ronaldville,1080,4,00:57:37,Completed
2025-07-11,Integrate Clicks-And-Mortar Applications,Education,50.91,Debit,Half score big.,Walmart,Credit Card,3926.05,USD,TXN78972970,Credit,In-Store,Lake Brittany,1054,4,10:06:25,Completed
2025-07-11,Generate 24/365 Niches,Utilities,22.38,Debit,Ever cell option.,Spotify,Mobile Payment,6725.59,USD,TXN40078316,Credit,Online,Lake Mark,1014,2,04:30:56,Pending
2025-07-11,Visualize Turn-Key Paradigms,Rent,594.34,Credit,If be.,Lyft,Mobile Payment,6050.57,USD,TXN80189318,Credit,In-Store,New Andrewburgh,1039,1,17:56:47,Completed
2025-07-11,Grow Dynamic Functionalities,Healthcare,311.21,Credit,Bring player effect.,,Mobile Payment,2711.81,USD,TXN16791585,Savings,One-Time,Jonesberg,1097,1,11:53:00,Completed
2025-07-11,Deliver Frictionless E-Business,Utilities,675.26,Debit,Traditional shake key very.,Target,Debit Card,3085.51,USD,TXN12303326,Checking,In-Store,Port Carrie,1009,2,08:50:15,Completed
2025-07-11,Facilitate Bleeding-Edge Initiatives,Utilities,540.54,Debit,Project break traditional.,Target,Mobile Payment,8007.58,USD,TXN53941612,Savings,Online,Rodriguezside,1078,5,20:51:10,Completed
2025-07-11,Target Best-Of-Breed Metrics,Entertainment,878.28,Credit,Out perform analysis against social.,Netflix,Bank Transfer,6012.02,USD,TXN36385851,Savings,One-Time,Masseyshire,1015,5,23:31:25,Completed
2025-07-11,Cultivate Efficient Networks,Groceries,382.18,Credit,Writer he sell professor.,Target,Credit Card,1826.18,USD,TXN96608643,Checking,One-Time,Ramoshaven,1025,2,22:49:25,Refunded
2025-07-11,Repurpose Cutting-Edge E-Services,Dining Out,154.57,Credit,Question system American.,Amazon,Debit Card,1839.59,USD,TXN97207574,Credit,Recurring,Cabreraville,1043,5,00:24:11,Completed
2025-07-11,Benchmark Vertical Deliverables,Education,848.57,Credit,Life current technology.,Spotify,Mobile Payment,3315.69,USD,TXN14036683,Credit,Recurring,Lisaside,1079,2,15:59:05,Completed
2025-07-11,Whiteboard Collaborative E-Services,Dining Out,428.28,Credit,Opportunity yet figure beautiful fast.,Amazon,Debit Card,8507.66,USD,TXN32951635,Savings,Online,Gonzalezstad,1053,5,05:30:51,Refunded
2025-07-11,Disintermediate Clicks-And-Mortar Vortals,Healthcare,869.37,Credit,Very fall able.,Lyft,Cash,8212.42,USD,TXN53649434,Credit,Recurring,Rileymouth,1034,1,01:07:42,Completed
2025-07-11,Re-Contextualize 24/365 Technologies,Utilities,837.47,Credit,Sing onto population.,,,7066.67,USD,TXN45254307,Checking,One-Time,Jasmineside,1080,4,01:05:36,Refunded
2025-07-11,Enhance Transparent Experiences,Entertainment,78.53,Debit,Five six feeling whatever sound.,Target,Cash,3937.6,USD,TXN80208754,Savings,Online,Jonesberg,1050,1,11:58:04,Completed
2025-07-11,Benchmark Customized E-Business,Education,200.72,Credit,Maintain down option.,Amazon,Cash,1604.63,USD,TXN17717364,Savings,Online,Cabreraville,1068,1,00:35:50,Refunded
2025-07-11,Iterate 24/365 E-Business,Entertainment,964.86,Debit,,,Cash,2484.91,USD,TXN75789974,Savings,One-Time,Gonzalezstad,1077,5,13:50:55,Completed
2025-07-11,Envisioneer Impactful Paradigms,Transport,922.26,Credit,Surface item piece.,Amazon,Credit Card,3663.67,USD,TXN13811581,Savings,One-Time,,1051,3,23:57:18,Completed
2025-07-11,Redefine Impactful Vortals,Dining Out,938.21,Credit,Individual series happen.,Spotify,Credit Card,6287.55,USD,TXN40266967,Checking,One-Time,West Chloefort,1096,1,00:49:13,Pending
2025-07-11,Extend B2B Synergies,Transport,190.3,Debit,Serve method fish.,Uber,Cash,3796.21,USD,TXN73402899,Savings,In-Store,Port Heidi,1020,4,12:55:15,Completed
2025-07-11,Harness Dot-Com Eyeballs,Entertainment,454.2,Debit,Stock change agree project upon.,Amazon,Bank Transfer,9058.16,USD,TXN95939506,Savings,Online,Gonzalezstad,1054,3,11:15:51,Pending
2025-07-11,Evolve Global E-Business,Groceries,522.94,Credit,Once effort camera.,Netflix,,7412.65,USD,TXN89859547,Credit,Recurring,Bryanside,1070,1,15:02:23,Pending
2025-07-11,Enhance Revolutionary Paradigms,Rent,72.98,Credit,Doctor pull final.,Amazon,Mobile Payment,8083.89,USD,TXN69426190,Checking,One-Time,West Donald,1070,4,15:18:04,Pending
2025-07-11,Engage Bleeding-Edge Initiatives,Healthcare,471.14,Debit,Understand hand.,Spotify,Bank Transfer,6925.62,USD,TXN70014112,Credit,Online,Port Audreyside,1019,1,04:15:55,Completed
2025-07-11,Envisioneer Rich Networks,Entertainment,898.9,Debit,Product join near move pressure.,McDonalds,Mobile Payment,6942.33,USD,TXN23102722,Credit,One-Time,Lisaside,1092,2,02:42:59,Completed
2025-07-11,Synthesize Bleeding-Edge Interfaces,Groceries,733.29,Credit,Resource language like.,Netflix,Debit Card,9684.05,USD,TXN70218376,Savings,One-Time,Chadland,1011,3,16:39:08,Completed
2025-07-11,Matrix Intuitive Niches,Utilities,425.67,Debit,Last stay into according.,Uber,Mobile Payment,9285.98,USD,TXN75688315,Credit,One-Time,Port Audreyside,1019,1,09:09:21,Completed
2025-07-11,Disintermediate Bricks-And-Clicks Content,Utilities,238.13,Debit,Wide four.,Netflix,Bank Transfer,6903.12,USD,TXN58228614,Savings,Online,Michaelburgh,1073,3,12:18:25,Pending
2025-07-11,Facilitate 24/365 Users,Utilities,680.7,Credit,,,Bank Transfer,5669.82,USD,TXN90706273,Savings,One-Time,New Andrewburgh,1052,4,06:08:33,Completed
2025-07-11,Leverage Turn-Key Solutions,Healthcare,329.32,Credit,,McDonalds,Mobile Payment,9205.57,USD,TXN60633478,Checking,Online,Port Audreyside,1080,3,01:12:25,Completed
2025-07-11,Exploit Rich Info-Mediaries,Entertainment,450.27,Debit,Break choice fill.,Uber,Credit Card,2935.21,USD,TXN44690229,Savings,Recurring,Port Carrie,1031,5,22:12:17,Completed
2025-07-11,Re-Intermediate World-Class Paradigms,Dining Out,160.08,Debit,West break your.,Uber,Debit Card,1102.75,USD,TXN80295282,Checking,One-Time,New Andrewburgh,1083,1,09:04:05,Completed
2025-07-11,Leverage Dynamic Deliverables,Entertainment,596.13,Debit,Begin former collection.,Amazon,Cash,1131.43,USD,TXN87442428,Savings,In-Store,West Chloefort,1038,3,22:31:07,
2025-07-11,Integrate Mission-Critical Paradigms,Transport,426.28,Credit,Trade realize soon question.,Target,Credit Card,4067.67,USD,TXN97152608,Checking,Online,North Davidborough,1072,5,19:44:53,Completed
2025-07-11,Reinvent Integrated Action-Items,Miscellaneous,370.12,Debit,Throw apply woman rule audience.,Target,Credit Card,9813.54,USD,TXN38690227,Credit,One-Time,Cabreraville,1057,2,08:48:19,Completed
2025-07-11,Transition Global Systems,Groceries,764.56,Debit,Network message.,Spotify,Credit Card,4686.33,USD,TXN17637380,Credit,One-Time,Port Tammy,1018,2,09:48:02,Completed
2025-07-11,Redefine Killer Paradigms,Groceries,176.3,Debit,Pay kitchen it form.,Spotify,Debit Card,5967.67,USD,TXN70874700,Savings,Recurring,Lake Emily,1043,2,05:10:15,Completed
2025-07-11,Incubate Clicks-And-Mortar E-Tailers,Groceries,364.2,Debit,Always race read so middle.,Netflix,,2386.65,USD,TXN88292731,Credit,Online,Gonzalezstad,1046,1,07:14:30,Completed
2025-07-11,Expedite Intuitive Info-Mediaries,Entertainment,302.91,Credit,Country agree peace camera left.,Amazon,Bank Transfer,2418.48,USD,TXN90567255,Savings,One-Time,Cabreraville,1100,5,10:33:17,Completed
2025-07-11,Facilitate Integrated Web Services,Entertainment,928.85,Debit,Sort pressure assume do light.,Netflix,Debit Card,2033.85,USD,TXN18011950,Credit,One-Time,South Jasonton,1069,4,16:06:21,Completed
2025-07-11,Orchestrate Enterprise Mindshare,Healthcare,407.47,Credit,Rise imagine culture international.,Lyft,Debit Card,971.39,USD,TXN59456310,Credit,Recurring,Lisaside,1006,3,12:43:29,
2025-07-11,Reinvent Scalable Bandwidth,Utilities,925.48,Credit,Station able treatment property listen.,Netflix,Bank Transfer,4053.64,USD,TXN45834205,Checking,Online,South Christopherville,1002,5,09:20:45,Completed
2025-07-11,Grow Bricks-And-Clicks Schemas,Education,520.34,Credit,Store college game fear.,Uber,Debit Card,1637.93,USD,TXN29145106,Savings,In-Store,Lake Emily,1079,5,11:57:39,Completed
2025-07-11,Integrate Vertical Applications,Dining Out,189.03,Debit,Allow blue him.,Amazon,Credit Card,2247.88,USD,TXN24755724,Credit,In-Store,Jasmineside,1056,5,03:36:47,Completed
2025-07-11,Extend Proactive Methodologies,Transport,760.22,Debit,Shake consider actually growth.,Uber,Credit Card,9163.33,USD,TXN16215523,Credit,Online,South Christopherville,1075,3,15:45:27,Completed
2025-07-11,Architect Seamless Eyeballs,Entertainment,271.02,Credit,Service trade protect.,Walmart,Debit Card,8274.74,USD,TXN63605258,Savings,In-Store,,1031,4,04:56:21,Pending
2025-07-11,Strategize Best-Of-Breed Interfaces,Healthcare,409.79,Debit,Box carry response wall.,McDonalds,Cash,2352.77,USD,TXN37005008,Checking,In-Store,Chadland,1061,3,00:22:37,Completed
2025-07-11,Seize Open-Source Supply-Chains,Groceries,881.43,Debit,Any water write.,McDonalds,Bank Transfer,9600.04,USD,TXN36608792,Checking,Recurring,Chadland,1019,1,00:10:17,Completed
2025-07-11,Harness Rich Communities,Utilities,310.92,Credit,Image special nothing card.,Uber,Bank Transfer,7798.09,USD,TXN59069356,Credit,In-Store,Rileymouth,1000,2,13:42:48,Completed
2025-07-11,Orchestrate Transparent Systems,Utilities,365.67,Debit,Source you company.,Netflix,Bank Transfer,2101.13,USD,TXN90956745,Checking,Recurring,Port Heidi,1036,1,03:07:44,Refunded
2025-07-11,Re-Intermediate Revolutionary Deliverables,Groceries,378.96,Debit,,Walmart,Debit Card,5397.66,USD,TXN73478464,Credit,Online,West Tammyfort,1080,4,01:59:13,Completed
2025-07-11,Architect Compelling E-Business,Utilities,460.1,Credit,Admit read marriage.,Walmart,Cash,1692.1,USD,TXN59564483,Credit,In-Store,West Ryanborough,1054,3,15:21:07,Completed
2025-07-11,Optimize B2C Users,Utilities,834.31,Debit,Despite everybody government dinner attack.,Lyft,Cash,1492.29,USD,TXN35736977,Checking,One-Time,Lake Emily,1073,1,05:18:26,Completed
