Date,Description,Category,Amount,Type,Notes,Merchant,Payment Method,Balance After Transaction,Currency,Transaction ID,Account Type,Transaction Type,Location,User ID,Transaction Rating,Time,Transaction Status
2022-12-06,Tuition Payment,Education,803.87,Debit,Bus pass recharge,,Credit Card,3196.84,USD,TXN47698031,Savings,One-Time,Lake Brittany,1050,5,17:20:57,Completed
2021-04-19,Netflix Subscription,Entertainment,10.722772250679531,Debit,Movie night,Netflix,,8569.3,USD,TXN37826507,Checking,Online,Aimeebury,1093,3,03:38:03,Completed
2021-02-05,Spotify Subscription,Entertainment,310.88,Debit,Music streaming,Spotify,Cash,9261.06,USD,TXN11777331,Savings,Online,East Sallybury,1074,5,06:24:25,Completed
2022-05-01,Lyft Ride,Transport,616.29,Debit,Commute fare,Lyft,Bank Transfer,7558.79,USD,TXN66025063,Checking,Recurring,West Tammyfort,1008,2,06:09:58,Refunded
2020-08-31,Groceries at Walmart,Groceries,979.48,Credit,Grocery shopping,Walmart,Debit Card,5555.21,USD,TXN88522290,Checking,One-Time,Meganbury,1079,2,05:54:13,Completed
2020-02-29,Amazon Purchase,Shopping,153.48,Credit,Online shopping,Amazon,Credit Card,3045.84,USD,TXN87792563,Savings,Recurring,North Megan,1010,4,20:20:09,Completed
2020-08-15,Amazon Purchase,Shopping,792.88,Credit,Online shopping,Amazon,Cash,7827.78,USD,TXN66071672,Credit,Online,Lake Josephbury,1027,4,22:38:33,Completed
2022-05-07,Lyft Ride,Transport,767.62,Credit,Commute fare,Lyft,Cash,9820.81,USD,TXN68351028,Credit,Online,,1100,2,01:47:33,Completed
2021-10-23,Spotify Subscription,Entertainment,10.722772250679531,Credit,Music streaming,Spotify,Mobile Payment,6368.1,USD,TXN21547935,Checking,In-Store,New Ronaldville,1005,3,15:44:33,Completed
2022-03-29,Uber Ride,Transport,324.55,Debit,Ride fare,Uber,Cash,1515.87,USD,TXN88008269,Checking,One-Time,East Sallybury,1042,4,01:29:18,Pending
2021-05-26,Groceries at Walmart,Groceries,84.73,Debit,Grocery shopping,Walmart,Credit Card,9715.96,USD,TXN45181119,Credit,One-Time,Hullport,1017,3,06:25:43,Completed
2021-09-17,Groceries at Target,Groceries,79.36,Credit,Grocery shopping,Target,Mobile Payment,7332.09,USD,TXN23506925,Credit,Recurring,South Jasonton,1028,3,23:49:13,Refunded
2020-11-04,Groceries at Target,Groceries,10.722772250679531,Credit,Grocery shopping,Target,Bank Transfer,7369.14,USD,TXN45046886,Savings,One-Time,Masseyshire,1014,1,23:38:44,Completed
2022-07-08,Netflix Subscription,Entertainment,438.86,Credit,Movie night,Netflix,Debit Card,504.62,USD,TXN57263524,Savings,One-Time,Jasmineside,1044,5,20:01:45,Completed
2020-10-13,Netflix Subscription,Entertainment,900.95,Debit,Movie night,Netflix,Debit Card,9541.58,USD,TXN26702434,Savings,Recurring,Lake Mark,1088,2,09:50:55,Completed
2020-02-29,McDonald's Meal,Food & Dining,8.72990443450925,Debit,Lunch at McDonald's,McDonalds,Credit Card,1440.9,USD,TXN52112513,Checking,Recurring,North Jenniferfurt,1040,5,00:30:05,Completed
2021-08-04,Netflix Subscription,Entertainment,972.71,Debit,Movie night,Netflix,Mobile Payment,3865.09,USD,TXN64781336,Savings,One-Time,Gonzalezstad,1040,5,03:00:51,Completed
2022-05-21,Groceries at Walmart,Groceries,908.29,Credit,Grocery shopping,Walmart,Cash,9052.77,USD,TXN18485492,Credit,Recurring,Rileymouth,1068,2,04:38:52,Completed
2022-11-09,McDonald's Meal,Food & Dining,16.036723514925363,Credit,Lunch at McDonald's,McDonalds,Credit Card,4713.31,USD,TXN75901007,Savings,In-Store,Gonzalezstad,1031,3,23:06:35,Completed
2020-10-03,Uber Ride,Transport,870.78,Credit,Ride fare,Uber,Bank Transfer,6753.97,USD,TXN42794871,Checking,In-Store,Gonzalezstad,1084,3,11:31:07,Pending
2020-10-29,Amazon Purchase,Shopping,901.48,Debit,Online shopping,Amazon,Mobile Payment,7900.94,USD,TXN44679449,Checking,Recurring,New Tristanmouth,1041,5,05:17:03,Completed
2022-05-05,Uber Ride,Transport,994.62,Credit,Ride fare,Uber,Debit Card,8280.85,USD,TXN28987278,Savings,In-Store,Port Gabriellafort,1073,1,19:51:24,Completed
2021-03-01,Netflix Subscription,Entertainment,353.95,Credit,Movie night,Netflix,Debit Card,8466.69,USD,TXN24682271,Savings,Online,Lauramouth,1096,3,01:40:33,Completed
2020-06-17,Spotify Subscription,Entertainment,628.48,Credit,Music streaming,Spotify,,5099.69,USD,TXN77143345,Savings,Recurring,Rileymouth,1058,2,19:52:49,Pending
2021-06-23,Groceries at Target,Groceries,387.84,Credit,Grocery shopping,Target,Mobile Payment,6085.02,USD,TXN26893022,Savings,In-Store,Ramoshaven,1037,4,02:23:46,Completed
2022-05-29,Groceries at Walmart,Groceries,736.03,Credit,Grocery shopping,Walmart,Mobile Payment,6574.85,USD,TXN57755149,Savings,In-Store,Ramoshaven,1060,4,02:37:46,Completed
2020-07-12,Amazon Purchase,Shopping,727.73,Credit,Online shopping,Amazon,Credit Card,777.59,USD,TXN57703948,Checking,One-Time,East Sallybury,1091,3,03:22:11,Completed
2020-12-21,Netflix Subscription,Entertainment,58.39,Credit,Movie night,Netflix,Credit Card,6727.16,USD,TXN56161412,Credit,In-Store,Port Audreyside,1017,3,22:43:15,Completed
2020-07-24,Lyft Ride,Transport,750.7,Credit,Commute fare,Lyft,Mobile Payment,8406.5,USD,TXN77481011,Savings,In-Store,Seanfurt,1044,4,12:16:57,Completed
2021-08-11,Netflix Subscription,Entertainment,369.66,Credit,Movie night,Netflix,Cash,9735.63,USD,TXN86774146,Credit,One-Time,Seanfurt,1081,4,05:17:09,Completed
2020-07-21,Lyft Ride,Transport,909.33,Debit,Commute fare,Lyft,Cash,4063.51,USD,TXN63213034,Credit,In-Store,South Christopherville,1083,1,04:01:33,Completed
2022-10-01,Spotify Subscription,Entertainment,832.67,Credit,Music streaming,Spotify,,1136.06,USD,TXN24499521,Savings,Recurring,New Andrewburgh,1100,5,15:47:09,Completed
2020-06-03,Amazon Purchase,Shopping,57.33,Debit,Online shopping,Amazon,Debit Card,1297.18,USD,TXN86144616,Savings,One-Time,Howardborough,1098,3,18:14:21,Pending
2020-08-09,Groceries at Walmart,Groceries,10.722772250679531,Credit,Grocery shopping,Walmart,Bank Transfer,6453.99,USD,TXN66618019,Checking,In-Store,Changchester,1048,3,00:32:46,Completed
2020-06-06,Spotify Subscription,Entertainment,486.21,Credit,Music streaming,Spotify,Cash,6390.57,USD,TXN91732433,Checking,Recurring,Port Heidi,1009,1,01:38:05,Completed
2022-05-23,Uber Ride,Transport,720.61,Credit,Ride fare,Uber,Cash,4734.7,USD,TXN50345417,Credit,Recurring,West Chloefort,1054,2,11:35:05,Completed
2021-03-15,McDonald's Meal,Food & Dining,22.11638957330871,Credit,Lunch at McDonald's,McDonalds,Debit Card,4698.38,USD,TXN10782207,Checking,Recurring,Barbaraport,1054,3,13:51:22,Pending
2020-05-16,Spotify Subscription,Entertainment,115.65,Credit,Music streaming,Spotify,Debit Card,7994.96,USD,TXN53151306,Checking,In-Store,Lake Brittany,1034,2,03:53:59,Completed
2020-08-24,Netflix Subscription,Entertainment,48.25,Credit,Movie night,Netflix,Bank Transfer,9504.1,USD,TXN85041503,Checking,Online,New Tristanmouth,1094,1,05:30:03,Completed
2020-01-01,Netflix Subscription,Entertainment,419.01,Credit,Movie night,Netflix,Bank Transfer,5227.14,USD,TXN21834159,Checking,In-Store,Ramoshaven,1029,4,09:05:34,
2022-08-16,Groceries at Walmart,Groceries,689.06,Debit,Grocery shopping,Walmart,Mobile Payment,8272.01,USD,TXN85220222,Checking,Online,New Ronaldville,1080,4,00:57:37,Completed
2022-12-15,Groceries at Walmart,Groceries,50.91,Debit,Grocery shopping,Walmart,Credit Card,3926.05,USD,TXN78972970,Credit,In-Store,Lake Brittany,1054,4,10:06:25,Completed
2022-07-15,Spotify Subscription,Entertainment,22.38,Debit,Music streaming,Spotify,Mobile Payment,6725.59,USD,TXN40078316,Credit,Online,Lake Mark,1014,2,04:30:56,Pending
2022-11-11,Lyft Ride,Transport,594.34,Credit,Commute fare,Lyft,Mobile Payment,6050.57,USD,TXN80189318,Credit,In-Store,New Andrewburgh,1039,1,17:56:47,Completed
2020-01-25,Online Course,Education,311.21,Credit,Gift purchase,,Mobile Payment,2711.81,USD,TXN16791585,Savings,One-Time,Jonesberg,1097,1,11:53:00,Completed
2020-02-20,Groceries at Target,Groceries,675.26,Debit,Grocery shopping,Target,Debit Card,3085.51,USD,TXN12303326,Checking,In-Store,Port Carrie,1009,2,08:50:15,Completed
2021-12-18,Groceries at Target,Groceries,540.54,Debit,Grocery shopping,Target,Mobile Payment,8007.58,USD,TXN53941612,Savings,Online,Rodriguezside,1078,5,20:51:10,Completed
2022-09-14,Netflix Subscription,Entertainment,878.28,Credit,Movie night,Netflix,Bank Transfer,6012.02,USD,TXN36385851,Savings,One-Time,Masseyshire,1015,5,23:31:25,Completed
2020-12-02,Groceries at Target,Groceries,382.18,Credit,Grocery shopping,Target,Credit Card,1826.18,USD,TXN96608643,Checking,One-Time,Ramoshaven,1025,2,22:49:25,Refunded
2020-02-15,Amazon Purchase,Shopping,154.57,Credit,Online shopping,Amazon,Debit Card,1839.59,USD,TXN97207574,Credit,Recurring,Cabreraville,1043,5,00:24:11,Completed
2021-04-07,Spotify Subscription,Entertainment,848.57,Credit,Music streaming,Spotify,Mobile Payment,3315.69,USD,TXN14036683,Credit,Recurring,Lisaside,1079,2,15:59:05,Completed
2020-03-06,Amazon Purchase,Shopping,10.722772250679531,Credit,Online shopping,Amazon,Debit Card,8507.66,USD,TXN32951635,Savings,Online,Gonzalezstad,1053,5,05:30:51,Refunded
2022-07-22,Lyft Ride,Transport,869.37,Credit,Commute fare,Lyft,Cash,8212.42,USD,TXN53649434,Credit,Recurring,Rileymouth,1034,1,01:07:42,Completed
2021-10-26,Gym Membership,Healthcare,837.47,Credit,Utility bill payment,,,7066.67,USD,TXN45254307,Checking,One-Time,Jasmineside,1080,4,01:05:36,Refunded
2020-11-10,Groceries at Target,Groceries,78.53,Debit,Grocery shopping,Target,Cash,3937.6,USD,TXN80208754,Savings,Online,Jonesberg,1050,1,11:58:04,Completed
2020-04-27,Amazon Purchase,Shopping,200.72,Credit,Online shopping,Amazon,Cash,1604.63,USD,TXN17717364,Savings,Online,Cabreraville,1068,1,00:35:50,Refunded
2021-06-18,Netflix Subscription,Entertainment,964.86,Debit,Bus pass recharge,,Cash,2484.91,USD,TXN75789974,Savings,One-Time,Gonzalezstad,1077,5,13:50:55,Completed
2021-01-21,Amazon Purchase,Shopping,922.26,Credit,Online shopping,Amazon,Credit Card,3663.67,USD,TXN13811581,Savings,One-Time,,1051,3,23:57:18,Completed
2021-10-14,Spotify Subscription,Entertainment,938.21,Credit,Music streaming,Spotify,Credit Card,6287.55,USD,TXN40266967,Checking,One-Time,West Chloefort,1096,1,00:49:13,Pending
2020-05-14,Uber Ride,Transport,190.3,Debit,Ride fare,Uber,Cash,3796.21,USD,TXN73402899,Savings,In-Store,Port Heidi,1020,4,12:55:15,Completed
2020-03-08,Amazon Purchase,Shopping,454.2,Debit,Online shopping,Amazon,Bank Transfer,9058.16,USD,TXN95939506,Savings,Online,Gonzalezstad,1054,3,11:15:51,Pending
2022-10-18,Netflix Subscription,Entertainment,10.722772250679531,Credit,Movie night,Netflix,,7412.65,USD,TXN89859547,Credit,Recurring,Bryanside,1070,1,15:02:23,Pending
2022-08-20,Amazon Purchase,Shopping,72.98,Credit,Online shopping,Amazon,Mobile Payment,8083.89,USD,TXN69426190,Checking,One-Time,West Donald,1070,4,15:18:04,Pending
2020-03-04,Spotify Subscription,Entertainment,471.14,Debit,Music streaming,Spotify,Bank Transfer,6925.62,USD,TXN70014112,Credit,Online,Port Audreyside,1019,1,04:15:55,Completed
2022-03-13,McDonald's Meal,Food & Dining,19.43756267108853,Debit,Lunch at McDonald's,McDonalds,Mobile Payment,6942.33,USD,TXN23102722,Credit,One-Time,Lisaside,1092,2,02:42:59,Completed
2022-12-19,Netflix Subscription,Entertainment,733.29,Credit,Movie night,Netflix,Debit Card,9684.05,USD,TXN70218376,Savings,One-Time,Chadland,1011,3,16:39:08,Completed
2021-11-26,Uber Ride,Transport,425.67,Debit,Ride fare,Uber,Mobile Payment,9285.98,USD,TXN75688315,Credit,One-Time,Port Audreyside,1019,1,09:09:21,Completed
2022-06-30,Netflix Subscription,Entertainment,238.13,Debit,Movie night,Netflix,Bank Transfer,6903.12,USD,TXN58228614,Savings,Online,Michaelburgh,1073,3,12:18:25,Pending
2020-09-24,Gas Station,Transport,680.7,Credit,Weekly groceries,,Bank Transfer,5669.82,USD,TXN90706273,Savings,One-Time,New Andrewburgh,1052,4,06:08:33,Completed
2020-06-07,McDonald's Meal,Food & Dining,10.39050368010974,Credit,Lunch at McDonald's,McDonalds,Mobile Payment,9205.57,USD,TXN60633478,Checking,Online,Port Audreyside,1080,3,01:12:25,Completed
2021-12-20,Uber Ride,Transport,450.27,Debit,Ride fare,Uber,Credit Card,2935.21,USD,TXN44690229,Savings,Recurring,Port Carrie,1031,5,22:12:17,Completed
2020-05-04,Uber Ride,Transport,160.08,Debit,Ride fare,Uber,Debit Card,1102.75,USD,TXN80295282,Checking,One-Time,New Andrewburgh,1083,1,09:04:05,Completed
2021-05-14,Amazon Purchase,Shopping,596.13,Debit,Online shopping,Amazon,Cash,1131.43,USD,TXN87442428,Savings,In-Store,West Chloefort,1038,3,22:31:07,
2020-07-06,Groceries at Target,Groceries,426.28,Credit,Grocery shopping,Target,Credit Card,4067.67,USD,TXN97152608,Checking,Online,North Davidborough,1072,5,19:44:53,Completed
2021-06-28,Groceries at Target,Groceries,370.12,Debit,Grocery shopping,Target,Credit Card,9813.54,USD,TXN38690227,Credit,One-Time,Cabreraville,1057,2,08:48:19,Completed
2022-11-15,Spotify Subscription,Entertainment,764.56,Debit,Music streaming,Spotify,Credit Card,4686.33,USD,TXN17637380,Credit,One-Time,Port Tammy,1018,2,09:48:02,Completed
2021-03-31,Spotify Subscription,Entertainment,176.3,Debit,Music streaming,Spotify,Debit Card,5967.67,USD,TXN70874700,Savings,Recurring,Lake Emily,1043,2,05:10:15,Completed
2020-01-17,Netflix Subscription,Entertainment,364.2,Debit,Movie night,Netflix,,2386.65,USD,TXN88292731,Credit,Online,Gonzalezstad,1046,1,07:14:30,Completed
2020-08-11,Amazon Purchase,Shopping,302.91,Credit,Online shopping,Amazon,Bank Transfer,2418.48,USD,TXN90567255,Savings,One-Time,Cabreraville,1100,5,10:33:17,Completed
2022-01-03,Netflix Subscription,Entertainment,10.722772250679531,Debit,Movie night,Netflix,Debit Card,2033.85,USD,TXN18011950,Credit,One-Time,South Jasonton,1069,4,16:06:21,Completed
2020-04-27,Lyft Ride,Transport,407.47,Credit,Commute fare,Lyft,Debit Card,971.39,USD,TXN59456310,Credit,Recurring,Lisaside,1006,3,12:43:29,
2021-01-15,Netflix Subscription,Entertainment,925.48,Credit,Movie night,Netflix,Bank Transfer,4053.64,USD,TXN45834205,Checking,Online,South Christopherville,1002,5,09:20:45,Completed
2022-02-19,Uber Ride,Transport,520.34,Credit,Ride fare,Uber,Debit Card,1637.93,USD,TXN29145106,Savings,In-Store,Lake Emily,1079,5,11:57:39,Completed
2021-09-18,Amazon Purchase,Shopping,189.03,Debit,Online shopping,Amazon,Credit Card,2247.88,USD,TXN24755724,Credit,In-Store,Jasmineside,1056,5,03:36:47,Completed
2020-05-09,Uber Ride,Transport,760.22,Debit,Ride fare,Uber,Credit Card,9163.33,USD,TXN16215523,Credit,Online,South Christopherville,1075,3,15:45:27,Completed
2022-07-27,Groceries at Walmart,Groceries,271.02,Credit,Grocery shopping,Walmart,Debit Card,8274.74,USD,TXN63605258,Savings,In-Store,,1031,4,04:56:21,Pending
2021-04-04,McDonald's Meal,Food & Dining,11.73695774757579,Debit,Lunch at McDonald's,McDonalds,Cash,2352.77,USD,TXN37005008,Checking,In-Store,Chadland,1061,3,00:22:37,Completed
2021-09-19,McDonald's Meal,Food & Dining,24.485325981963623,Debit,Lunch at McDonald's,McDonalds,Bank Transfer,9600.04,USD,TXN36608792,Checking,Recurring,Chadland,1019,1,00:10:17,Completed
2021-09-18,Uber Ride,Transport,10.722772250679531,Credit,Ride fare,Uber,Bank Transfer,7798.09,USD,TXN59069356,Credit,In-Store,Rileymouth,1000,2,13:42:48,Completed
2021-05-20,Netflix Subscription,Entertainment,365.67,Debit,Movie night,Netflix,Bank Transfer,2101.13,USD,TXN90956745,Checking,Recurring,Port Heidi,1036,1,03:07:44,Refunded
2020-06-07,Groceries at Walmart,Groceries,378.96,Debit,Grocery shopping,Walmart,Debit Card,5397.66,USD,TXN73478464,Credit,Online,West Tammyfort,1080,4,01:59:13,Completed
2021-12-03,Groceries at Walmart,Groceries,460.1,Credit,Grocery shopping,Walmart,Cash,1692.1,USD,TXN59564483,Credit,In-Store,West Ryanborough,1054,3,15:21:07,Completed
2022-08-22,Lyft Ride,Transport,834.31,Debit,Commute fare,Lyft,Cash,1492.29,USD,TXN35736977,Checking,One-Time,Lake Emily,1073,1,05:18:26,Completed
2021-08-12,Lyft Ride,Transport,10.722772250679531,Credit,Commute fare,Lyft,Debit Card,4048.88,USD,TXN25629892,Credit,One-Time,New Tristanmouth,1067,1,13:06:39,Completed
2022-12-27,Groceries at Target,Groceries,199.54,Debit,Grocery shopping,Target,Bank Transfer,8451.75,USD,TXN49370941,Checking,Recurring,North Jenniferfurt,1093,1,05:23:41,Completed
2020-03-21,Netflix Subscription,Entertainment,600.62,Debit,Movie night,Netflix,Credit Card,2394.42,USD,TXN57336157,Credit,Recurring,Howardborough,1094,2,21:20:06,Pending
2022-05-17,Amazon Purchase,Shopping,789.64,Debit,Online shopping,Amazon,Credit Card,4026.22,USD,TXN21862455,Savings,Recurring,Bryanside,1036,4,06:36:28,Completed
2022-03-26,McDonald's Meal,Food & Dining,18.52845996665988,Debit,Lunch at McDonald's,McDonalds,,9751.33,USD,TXN13156954,Checking,One-Time,South Jasonton,1026,3,15:20:58,Completed
2022-04-01,Uber Ride,Transport,10.722772250679531,Debit,Ride fare,Uber,Mobile Payment,6635.51,USD,TXN73427845,Savings,Recurring,Bryanside,1018,3,03:55:03,Completed
2022-02-27,Uber Ride,Transport,647.97,Credit,Ride fare,Uber,Mobile Payment,1025.15,USD,TXN51092017,Credit,In-Store,Ramoshaven,1080,2,20:06:26,Completed
2021-09-30,Spotify Subscription,Entertainment,10.722772250679531,Credit,Music streaming,Spotify,,1889.46,USD,TXN25489218,Checking,In-Store,South Jasonton,1092,4,20:45:55,Completed
2020-07-04,McDonald's Meal,Food & Dining,23.818998239038656,Credit,Lunch at McDonald's,McDonalds,Mobile Payment,6401.48,USD,TXN75210738,Checking,Online,Lake Mark,1024,2,04:38:12,Completed
2022-01-29,Netflix Subscription,Entertainment,749.77,Debit,Movie night,Netflix,Bank Transfer,1840.25,USD,TXN41801527,Credit,Online,South Jasonton,1085,5,21:11:18,Completed
2020-04-11,Amazon Purchase,Shopping,486.37,Debit,Online shopping,Amazon,Mobile Payment,5819.67,USD,TXN24637984,Savings,Recurring,Masseyshire,1060,4,09:40:34,Completed
2021-06-04,Lyft Ride,Transport,72.91,Credit,Commute fare,Lyft,Cash,6669.77,USD,TXN46395820,Checking,Online,South Jasonton,1089,1,10:31:34,Refunded
2022-06-24,Groceries at Walmart,Groceries,10.722772250679531,Debit,Grocery shopping,Walmart,Credit Card,6244.89,USD,TXN99668886,Checking,In-Store,Barbaraport,1002,4,07:17:51,Completed
2020-08-04,Amazon Purchase,Shopping,648.08,Debit,Online shopping,Amazon,Mobile Payment,2197.83,USD,TXN23790111,Savings,Recurring,Rileymouth,1045,5,23:44:25,Completed
2021-03-10,Groceries at Target,Groceries,10.722772250679531,Debit,Grocery shopping,Target,Bank Transfer,4254.35,USD,TXN77186601,Checking,One-Time,North Megan,1027,1,19:25:28,Completed
2022-04-21,Amazon Purchase,Shopping,293.08,Debit,Online shopping,Amazon,Cash,7105.48,USD,TXN47179357,Credit,Online,Cabreraville,1049,2,22:44:18,Completed
2022-05-16,McDonald's Meal,Food & Dining,14.528362481340586,Debit,Lunch at McDonald's,McDonalds,Debit Card,7944.66,USD,TXN83598167,Credit,Recurring,Bryanside,1098,2,01:32:37,Completed
2022-12-23,McDonald's Meal,Food & Dining,78.52,Debit,Lunch at McDonald's,McDonalds,Mobile Payment,657.8,USD,TXN15477488,Credit,Recurring,,1097,5,14:55:53,Pending
2021-05-31,Netflix Subscription,Entertainment,10.722772250679531,Credit,Movie night,Netflix,Debit Card,9313.99,USD,TXN42833953,Credit,One-Time,Jonesberg,1022,4,15:28:54,Completed
2020-06-03,Lyft Ride,Transport,692.01,Credit,Commute fare,Lyft,Bank Transfer,7855.21,USD,TXN58250882,Checking,Recurring,Seanfurt,1015,5,15:34:45,Completed
2022-02-25,Groceries at Walmart,Groceries,598.85,Credit,Grocery shopping,Walmart,Debit Card,9057.53,USD,TXN31025478,Credit,In-Store,West Chloefort,1048,4,00:25:59,Completed
2020-03-12,Amazon Purchase,Shopping,995.4,Debit,Online shopping,Amazon,Bank Transfer,2110.92,USD,TXN79539522,Credit,In-Store,South Jasonton,1026,3,11:37:18,Completed
2021-07-09,Amazon Purchase,Shopping,469.74,Credit,Online shopping,Amazon,Debit Card,1048.34,USD,TXN95723611,Checking,Online,New Tristanmouth,1051,5,11:28:46,Pending
2022-12-13,McDonald's Meal,Food & Dining,16.026496366909377,Debit,Lunch at McDonald's,McDonalds,Credit Card,2131.03,USD,TXN50147736,Credit,One-Time,West Chloefort,1083,3,19:45:24,Refunded
2021-04-14,Netflix Subscription,Entertainment,7.95,Debit,Movie night,Netflix,Cash,739.79,USD,TXN95868905,Credit,Recurring,North Davidborough,1015,4,20:49:58,Completed
2022-02-02,Uber Ride,Transport,995.1,Credit,Ride fare,Uber,Credit Card,4433.05,USD,TXN16746111,Savings,One-Time,West Donald,1082,4,14:44:41,Completed
2022-03-08,McDonald's Meal,Food & Dining,24.391279449736835,Debit,Lunch at McDonald's,McDonalds,Mobile Payment,7991.61,USD,TXN74377442,Checking,Recurring,Meganbury,1001,5,05:19:48,Completed
2020-06-05,Groceries at Target,Groceries,887.25,Credit,Grocery shopping,Target,Mobile Payment,7510.64,USD,TXN94793611,Savings,In-Store,Howardborough,1093,1,07:30:00,Completed
